ParticipantID,edu,eduother,engnative,engyrs,politics,religion,age,ethnicity,gender,comments,VICTIM_PERP,Condition,tainted,harmed,disobeyed,resilience,Blame
R_1IFtgM3s0YyFro1,7, ,2,12,4,4,33,white,1, ,p,contagio,1,0,0,3,7
R_3khWEOnB75SkcyJ,4, ,1, ,4,2,33,White,1,Nope,p,contagio,6,1,1,3,7
R_3qmNF70aMzhvOEj,5, ,1, ,4,4,33,white,1, ,p,contagio,3,4,5,1,2
R_Y3rESuCgXKO0mfT,5, ,1, ,6,2,33,White,1, ,p,isolate,3,3,5,5,4
R_3NRpHO4yMv0v0Ko,4, ,1, ,4,2,33,white,1, ,p,isolate,2,2,2,4,2
R_2dYqbNQgegkPcwX,3, ,1, ,4,1,33,White,1, ,p,isolate,4,1,3,3,7
R_1jqBlQ7fRTctPYL,2, ,1, ,4,2,33, ,1, ,p,partial,3,3,4,4,4
R_1GVmjAhHqh2reSW,2, ,1, ,4,1,33,caucasion,1,good survey,p,partial,5,3,2,3,7
R_26lRJjrk4NsEHyb,4, ,1, ,5,1,33,Caucasion,1,Thank you,p,temporar,3,1,0,4,7
R_eqZ1J2H4prbRAEF,4, ,1, ,3,5,33,White,1, ,p,complete,5,3,4,6,7
R_29vvjQJ8XbodZtb,4, ,1, ,6,1,33,caucasian,1, ,p,complete,6,6,7,5,0
R_WBha7kJJvEGLmr7,4, ,1, ,3,3,33,White,1, ,p,complete,5,0,0,2,7
R_3nodXDb2WbnF5K5,6, ,1, ,5,6,33,White,1, ,p,complete,7,1,0,2,7
R_3ltpqx0mo9w7zTo,5, ,1, ,6,1,33,black,1,no,v,continuo,2,3,4,5,3
R_1PSpe660wPbXfx4,5, ,1, ,5,1,33,Anglo-American,1, ,v,continuo,0,5,7,4,0
R_e4cC4M3fmYskVUZ,2, ,1, ,5,2,33,hispanic,1, ,v,continuo,6,7,7,3,0
R_yIwFl8DGCxjEUO5,3, ,1, ,4,1,33,Caucasian,1,Thanks!,v,continuo,7,7,5,3,0
R_1Cpt06nym4uy3iQ,3, ,1, ,5,4,33,White,1, ,v,contagio,5,6,5,4,1
R_1gGSDtTrpUv03HJ,5, ,1, ,6,1,33,"White, non-Hispanic",1, ,v,isolate,1,7,5,6,0
R_3ay54EjmTtqS2WJ,3, ,1, ,3,6,33,caucasian,1,no,v,partial,0,5,7,5,0
R_yOpapGnRqkOv8iJ,3, ,1, ,6,1,33,white,1, ,v,temporar,0,4,0,6,0
R_3mfsnEVc7NfpcYl,2, ,1, ,3,4,33,white,1,no,v,temporar,2,7,7,5,0
R_3M9XMLUa1fHuwD8,3, ,1, ,6,1,33,White,1, ,v,temporar,2,2,5,4,0
R_3kigvCjPDIpYIi9,5, ,1, ,6,6,33,white,1, ,v,temporar,4,3,5,3,3
R_eu4ezUxl9pC0Z1v,5, ,1, ,4,6,33,caucasian,1, ,v,complete,1,6,6,5,0
R_2yr5FXfInuqr57w,3, ,1, ,3,1,32,White,1, ,p,continuo,4,6,3,3,7
R_2thYupbjOpecNGZ,5, ,1, ,6,1,32,white,1,no,p,contagio,3,3,5,5,4
R_3KpfqpkL44LigfG,4, ,1, ,7,1,32,white,1, ,p,contagio,5,2,1,4,5
R_2QfIHYp56U9I0HJ,4, ,1, ,2,2,32,Caucasian,1,none,p,contagio,3,0,0,2,7
R_1ouI1Xw0eFIKHbb,4, ,1, ,6,5,32,white,1, ,p,isolate,4,2,1,4,7
R_2ztLDJ5Q2Fbl3LX,3, ,1, ,2,6,32,Caucasian,1,None,p,isolate,0,0,0,2,6
R_3fNcmwVlQ4N5EY1,4, ,1, ,4,4,32,White,1, ,p,isolate,5,0,0,1,6
R_2qFepBoHgkQXNWI,2,n/a,1, ,3,1,32,white,1,"nice, short survey, thank you for the fair compensation.",p,partial,5,1,1,2,6
R_3Orzl4dL7DAYlxN,2, ,1, ,4,5,32,Euro American,1,Thank you.,p,partial,3,2,2,2,7
R_1qWWzKdl6NSauNT,3, ,1, ,4,3,32,white,1, ,p,temporar,3,5,3,3,3
R_27Imqr9z79MSRwm,2, ,1, ,4,1,32,white,1, ,p,temporar,3,0,0,3,7
R_3qm6PHyAGOS32bO,6, ,1, ,5,5,32,Caucasian,1, ,p,temporar,5,0,0,1,7
R_80opmhi8N3NWN5T,2, ,1, ,3,6,32,white,1,none,v,continuo,5,6,6,5,0
R_3Ec1opsfYv0K8Q0,5, ,1, ,5,4,32,White,1, ,v,continuo,5,6,0,5,0
R_3J48KEuex6UtuQ2,7, ,1, ,2,5,32,white,1, ,v,contagio,2,5,3,2,1
R_QfyIw34aWke5sd3,3, ,1, ,3,7,32,White,1,None.,v,isolate,4,5,6,6,0
R_3GxNRHEW3QIbu7T,6, ,1, ,7,1,32,USA,1, ,v,isolate,1,5,6,5,0
R_XocrC2Q53yqxSN3,1, ,1, ,1,1,32,white,1, ,v,isolate,5,5,7,5,0
R_1gNtj1WqYxD3xWw,4, ,1, ,5,2,32,Black,1, ,v,isolate,1,5,6,4,0
R_2WHZjy1uibsOSZb,4, ,1, ,5,1,32,Latino,1,Thanks for this,v,isolate,4,4,3,3,1
R_DNyNydFQpNtJ8M9,4, ,1, ,2,1,32,Asian American,1,None,v,isolate,5,6,7,2,0
R_3Op6Kuk5hM8ukr8,4, ,1, ,7,1,32,white,1, ,v,partial,5,5,6,2,0
R_Ov81q7Fe9cWZLS9,4, ,1, ,3,3,32,Caucasian,1, ,v,partial,1,6,7,3,0
R_1HkLwpc5a3FzuhW,3, ,1, ,6,2,32,White,1,no,v,partial,0,6,6,4,0
R_10V5UUnqGyNHfsd,2, ,1, ,4,5,32,white caucasion,1,no,v,partial,4,5,3,4,0
R_p4vOuTB438Kowkp,3, ,1, ,7,5,32,Caucasian,1,Thank you. (:,v,partial,3,5,6,4,0
R_1OCuwOeQHwSNNOS,3, ,1, ,6,2,32,caucasian,1,Have a great weekend :-),v,partial, ,5,7,5,0
R_22ncNLkfcBrYOKH,4, ,1, ,1,5,32,Caucasion,1, ,v,temporar,3,6,6,5,0
R_3EFEifhO1EYZ7hX,2, ,1, ,4,3,32,white,1, ,v,temporar,6,5,7,3,0
R_9sDsZqn1Y6c41gd,4, ,1, ,2,4,32,white,1, ,v,complete,6,4,6,2,0
R_er4cvYnLS1ZkJPP,3, ,1, ,3,3,32,Mexican,1,N/A,v,complete,7,7,7,0,0
R_24vfs00Qh3wKgRo,3, ,1, ,6,4,31,White,1,No,p,continuo, ,7,4,5,4
R_3qezh0mBHiEl9Sa,7, ,1, ,4,5,31,Asian,1,"I liked this survey, thanks!",p,continuo,4,4,5,3,5
R_5nzIuadWBHN0dG1,5, ,1, ,6,4,31,Hispanic,1,No,p,continuo,0,0,1,3,6
R_1CBGXNqLTyEv5t4,4, ,1, ,5,2,31,white,1, ,p,continuo,1,0,0,2,6
R_32IMEMr6cGcgQj2,2, ,1, ,4,5,31,Latino,1,Thank you for the interesting survey!,p,contagio,1,1,5,4,1
R_0uIv1G1YisNp9g5,4, ,1, ,7,1,31,hispanic,1, ,p,contagio,3,2,0,2,7
R_2CKg531HL4AJ0O2,3, ,1, ,4,5,31,white,1, ,p,contagio,1,1,1,2,7
R_2ydXwv7aADQcdGk,4, ,1, ,3,4,31,White,1, ,p,contagio,3,2,4,1,2
R_2AMxdHRtotc5Pqm,4, ,1, ,6,1,31,white,1, ,p,isolate,2,6,4,5,1
R_1K3Jk3Uf0yNQXKo,4, ,1, ,7,1,31,White,1, ,p,isolate,3,3,3,5,5
R_UQqssZ1f8ILsM6d,5, ,1, ,4,2,31,White,1, ,p,isolate,6,4,4,5,7
R_1kZhhByr7hw28fe,4, ,1, ,3,3,31,hispanic,1, ,p,isolate,4,3,2,4,6
R_333A3RVCTWzsjKj,5, ,1, ,2,1,31,Caucasian,1,Thank you. =),p,isolate,6,0,0,3,0
R_3NR46TCe5zfzac7,3, ,1, ,6,1,31,White,1, ,p,partial,2,1,0,5,6
R_10J0LR5loZK3dKX,4, ,1, ,5,1,31,White,1, ,p,partial,2, , ,5,7
R_Tuw1FzMvUCGlTEd,4, ,1, ,5,1,31,Hispanic,1, ,p,partial,4,3,5,5,6
R_W8VivmcexRLWT2V,3, ,1, ,5,1,31,African American,1, ,p,partial,6,4,2,3,0
R_3HnA34UXRsjr6nX,3, ,1, ,5,5,31,African American,1,none,p,temporar,3,0,0,2,7
R_1kH9afTvxPEL3rZ,4, ,1, ,2,1,31,American,1,No,p,temporar,1,1,1,1,7
R_11cHElpcRIryEiV,4, ,1, ,5,1,31,Asian,1,no,p,complete,4,6,4,4,6
R_vTZCyveOglXZ1xD,4, ,1, ,3,2,31,white,1,no,p,complete,4,4,1,2,4
R_3CPWY355tsAWYVf,3, ,1, ,5,2,31,white,1,none,v,continuo,6,6,0,5,0
R_1NgklwiQnZIhDV5,4, ,1, ,7,1,31,White,1, ,v,continuo,5,6,7,5,0
R_1HeiQs9Yy6lEJ0y,4, ,1, ,2,6,31,White,1, ,v,continuo,5,5,7,4,0
R_1jlFUkXUKBOeIcY,7, ,1, ,3,1,31,white,1, ,v,continuo,6,4,3,3,0
R_1JQ7ceWFMgBA5yh,5, ,1, ,3,1,31,Caucasian,1,no,v,continuo,7,5,7,2,0
R_3jSDmjgdrQnTwjc,4, ,1, ,3,6,31,White,1, ,v,continuo,4,4,5,2,1
R_21FzY2OLOFdEFet,5, ,1, ,6,6,31,Asian,1, ,v,contagio,5,6, ,5,0
R_2XmnjMJtoC1jtkh,2, ,1, ,4,3,31,caucasian,1,no,v,contagio,1,7,7,5,0
R_W8Vyv2xzddwLtWF,5, ,1, ,4,7,31,White,1, ,v,contagio,6,6,6,4,0
R_3m9oVuc6C3xgJfA,4, ,1, ,2,1,31,White,1,N/A,v,contagio,5,5,6,1,1
R_1FgEaDBnj1KsVwZ,5, ,1, ,3,7,31,Black,1, ,v,isolate,0,2,7,3,0
R_2zeabZe43132FHX,6, ,1, ,5,2,31,White,1, ,v,isolate,4,5,4,2,0
R_29mmSn7FzDbG4Rx,4, ,1, ,3,6,31,White,1,no,v,partial,6,4,6,4,1
R_2uQjVcfWrx4NPLE,5, ,1, ,2,7,31,white,1, ,v,partial,5,5,5,4,0
R_3dFaY3PiW8Og9f2,6, ,1, ,6,1,31,white,1,no,v,partial,6,6,6,5,0
R_2Eu9nT9LVbqmnHk,5, ,1, ,6,5,31,Caucasion,1, ,v,temporar,5,6,7,6,0
R_1rAh31UbPDzps17,2, ,1, ,6,1,31,White,1, ,v,complete,6,2,7,5,0
R_3F3dkC5mRQPLH6L,7, ,1, ,2,5,31,White,1, ,v,complete,5,5,4,3,1
R_3M5P6PlKljCAiLm,4, ,1, ,7,1,31,white,1, ,v,complete,4,5,4,3,0
R_6A0DKl684MigfuN,3, ,1, ,5,1,31,Vietnamese,1,Thank you for allowing me to participate in the survey.,v,complete,4,2,7,2,0
R_cVg5xd6k5SWHsgV,5, ,1, ,4,1,31,White,1,No,v,complete,7,5,6,2,0
R_snVe90jwqj2FYqt,5, ,1, ,7,1,30,White,1, ,p,continuo,6,5,5,5,6
R_sBFbeL89LI9OL7z,4, ,1, ,1,1,30,White,1, ,p,continuo,4,5,7,1,0
R_TvfmUFTUCYKDiP7,3, ,1, ,6,2,30,White,1, ,p,contagio,3,2,6,5,5
R_3KHGGXGLcQnilkC,4, ,1, ,3,1,30,white,1, ,p,contagio,2,2,2,3,6
R_2q1zjXjXRT79wfO,2, ,1, ,2,6,30, white,1, ,p,contagio,2,2,3,2,1
R_3lEnMIQ5LYXT78I,4, ,1, ,6,1,30,Asian,1, ,p,contagio,5,0,5,1,7
R_8ldomwFaXB7hZdL,5, ,1, ,5,5,30,Asian,1, ,p,isolate,5,5,5,5,2
R_1LGuFzz28rS3mO0,3, ,1, ,7,1,30,caucasion,1, ,p,isolate,0,0,5,5,7
R_1CyjQBlkb1A1HUu,4, ,1, ,4,6,30,Caucasian,1,Thank you for the survey opportunity,p,isolate,2,1,0,3,4
R_2mZICqpGbRGuCVr,3, ,1, ,4,2,30,White,1, ,p,isolate,5,4,2,2,6
R_1QaTep23deEeCHF,5, ,1, ,3,5,30,Caucasian,1,No,p,partial,2,2,2,5,6
R_3jZKStt8jX9jTnP,4, ,1, ,7,7,30,white,1, ,p,partial,1,3,3,5,4
R_31AFKFsgz779rML,2, ,1, ,3,5,30,White,1, ,p,partial,1,1,3,5,2
R_25ux179hMFjdfmU,4, ,1, ,7,5,30,white,1,was not sure if Kim was the one doing the mugging or getting mugged.,p,temporar,2,3,6,5,6
R_2tbSnEp4pfbYvHJ,5, ,1, ,6,6,30,black American,1,no,p,temporar,4,4,4,4,6
R_28BaTdTJaTCX1lK,3, ,1, ,6,4,30,white,1, ,p,temporar,5,0,0,3,6
R_3oAbHckjbdYCJJu,4, ,1, ,2,4,30,white,1, ,p,temporar,4,5,3,1,1
R_1nORq9pKm4gsqxE,3, ,1, ,5,4,30,Caucasian,1, ,p,complete,5,1,1,2,6
R_3G9sASSY6Njs92s,3, ,1, ,5,2,30,white,1, ,p,complete,0,7,6,1,0
R_1o53dM3HcNBcbcg,3, ,1, ,3,2,30, ,1, ,p,complete,4,0,0,1,7
R_2ay6rtfh9J0rd3C,5, ,1, ,5,1,30,Hispanic,1,None,p,complete,6,3, ,1,6
R_2ts4Q0qlrLyMRxD,4, ,1, ,7,1,30,white,1, ,p,complete,6,7,6,0,4
R_XYEkOp93KYQTe8x,4, ,1, ,7,1,30,White,1,I don't have any additional comments at this time.,v,continuo,0,7,6,4,0
R_3h4KXD3WTOCir8r,3, ,1, ,1,3,30,asian,1, ,v,continuo,5,6,5,4,6
R_2VgvD357AuMwnwk,5, ,1, ,5,2,30, ,1, ,v,continuo,2,5,6,4,1
R_3MJuy3HbvRJrP34,3, ,1, ,4,7,30,Latino/Hispanic,1, ,v,contagio,5,6,1,7,0
R_1KrK9o1VAAoNq3g,4, ,1, ,4,2,30,Latino,1, ,v,contagio,7,6,7,5,0
R_2WGUPUpqG5oyQjC,3, ,1, ,3,5,30,Caucasian,1, ,v,contagio,4,3,3,4,0
R_2qyB6zpeNxRum3s,5, ,1, ,4,5,30,Caucasian,1,"No, thank you.",v,contagio,3,6,3,4,0
R_1jqst13y6lGUn0v,3, ,1, ,7,7,30,african,1, ,v,isolate,5,5,5,5,1
R_2AFPjwU1GQMq87Z,5, ,1, ,1,7,30,black american,1,none,v,isolate,5,5,3,3,3
R_2eRlOLU2g6rUBwG,5, ,1, ,4,7,30,Indian American,1, ,v,partial,2,4,3,3,1
R_wS6sPWpQq1IQmel,2, ,1, ,4,4,30,white,1, ,v,partial,2,3,7,3,0
R_tWjrNkQAP2cKkOl,5, ,1, ,5,2,30,Caucasian,1,no,v,partial,5,5,5,5,0
R_323XLVuNax7rhRk,3, ,1, ,7,4,30,White,1, ,v,temporar,1,7,7,6,0
R_2D69nwXFY0drb0a,4, ,1, ,5,6,30,White,1,NA,v,temporar,5,6,3,4,4
R_1hQNl67E2qC5g8D,3, ,1, ,4,7,30,black,1, ,v,temporar,7,7,0,3,7
R_1ooOUXFZnQWQFUS,4, ,1, ,6,2,30,White,1, ,v,temporar,2,6,7,3,0
R_07gXwh17oInaqIx,3, ,1, ,4,2,30,African American,1, ,v,complete,7,4,7,7,0
R_1H7DO3Npv46m5ZP,4, ,1, ,6,1,30,White,1, ,v,complete,4,6,7,3,0
R_WwZ7slrHprVkCyJ,4, ,1, ,6,1,30,white,1, ,v,complete,3,3,2,2,1
R_3QK30TKvz81uqzO,4, ,1, ,1,7,29,Caucasian,1, ,p,continuo,0,1,1,2,7
R_2gDqz4wmgXCE6uR,3, ,1, ,4,4,29,White,1, ,p,continuo,3,0, ,2,6
R_12LSFb9Sz8lo0kj,1, ,1, ,4,1,29,white,1, ,p,contagio,0,0,0,0,7
R_1pS786UnoIb0IYO,7, ,1, ,6,4,29,Jewish,1, ,p,isolate,3,2,1,2,1
R_3EMeIRrORSXQoco,4, ,1, ,7,1,29,"Italian, Irish",1, ,p,isolate,0,0,0,0,5
R_10V4nFg2APn5udo,3, ,1, ,6,1,29,White,1,Nope,p,partial,5,5,0,3,7
R_2UYkbmQ7meJDeHQ,3, ,2,12,1,6,29,hispanic,1, ,p,partial,1,4,3,1,0
R_1hA4Ws21zTUJgEt,3, ,1, ,3,5,29,black,1,no,p,partial,3,1,1,1,7
R_1NDQ4rjE5DhxZwm,3, ,1, ,5,1,29,White,1,none,p,temporar,4,4,4,4,7
R_29cvSWAalvN04T6,3, ,1, ,4,5,29,White,1,no,p,temporar,4,2,3,3,4
R_3IXmXFt5laSh7Vq,4, ,1, ,6,1,29,Mixed,1,Thanks!,p,temporar,1,4,6,3,0
R_3KILVJafwCeJlnc,7, ,1, ,6,3,29,white,1, ,p,temporar,0,1,0,3,6
R_1DJePRkQVhdDMms,4, ,1, ,7,1,29,Latino,1, ,p,temporar,7,0,0,2,7
R_DpfgKBPzfputcNH,4, ,1, ,1,1,29,Asian,1, ,p,complete,4,4,4,3,5
R_28IMbAGKEW6tbvQ,2, ,1, ,2,1,29,White,1, ,p,complete,2,2,1,2,7
R_1pWZXFs8RSaDTab,5, ,1, ,3,1,29,White,1,Great study!  Thanks!,p,complete,1,1,1,1,7
R_1KeGuureAxCE5Bo,4, ,1, ,5,5,29,White,1, ,v,continuo,1,7,7,5,0
R_1l4V3r0ITWNT6KL,5, ,1, ,4,6,29,arab,1, ,v,continuo,3,7,0,3,0
R_1oGPEBh84KBpPG7,4, ,1, ,6,1,29,Caucasian,1,Thanks for the opportunity!,v,continuo,0,6,7,2,0
R_1nN48YGqwdzrncC,4, ,1, ,3,1,29,Caucasian,1, ,v,continuo,5,4,6,2,0
R_9QDwhM4rqQGH8uB,7, ,2,9,3,2,29,white,1,NA,v,continuo,4,4,4,1,0
R_2bNwiGhjDUsvIWA,3, ,1, ,2,1,29,Caucasian,1, ,v,contagio,7,7,6,4,1
R_3j3tp3j8NLEINXV,4, ,1, ,6,1,29,White,1,n/a,v,isolate,5,6,6,5,0
R_4HFDKaSxDa7sDlf,4, ,1, ,4,4,29,white,1, ,v,isolate,3,6,7,5,0
R_2s73WwdU44hfqDU,3, ,1, ,6,5,29,White,1, ,v,isolate,6,7,7,4,0
R_24Jcw8gQkvGJfVz,2, ,1, ,5,1,29,Caucasion,1, ,v,partial,5,5,1,3,1
R_2Cw6sUffgSlb4dQ,4, ,1, ,4,1,29,White,1,great survey,v,temporar,2,4,5,6,0
R_AHEEsqwR0zDzXJ7,4, ,1, ,3,1,29,white,1,interesting HIT!,v,complete,3,6,2,4,6
R_3ISsj6W3yvV7VH9,5, ,1, ,7,1,28,white,1, ,p,continuo,4,3,3,3,0
R_vHSPLW4RjgAt92p,3, ,1, ,3,1,28,white,1, ,p,isolate, ,0,0,5,6
R_3ikSjwP4DXtEV37,3, ,1, ,6,1,28,asian/white,1, ,p,isolate,3,4,4,4,6
R_1KeeZal2s24E8AL,5, ,1, ,4,5,28,hispanic,1,no  comments,p,isolate,4,3,5,3,4
R_1LzakU34eRmq67n,5, ,1, ,4,7,28,White,1, ,p,isolate,5,4,3,3,5
R_D01OZWYY2E0pDZT,4, ,1, ,5,2,28,White,1,none,p,isolate,3,4,6,2,4
R_bJhxNV3XC3Tbl17,4, ,1, ,7,1,28,White,1,Nope!,p,isolate,3,3,3,2,7
R_2YagNku6x4WgRFc,5, ,1, ,6,4,28,Asian,1,No,p,isolate,3,0,1,1,6
R_3Gwy1eYIoCOsQiY,2, ,1, ,4,5,28,hispanic,1,good survey,p,partial,0,0, ,4,7
R_3jUuJdIDNAoVfzW,4, ,1, ,4,1,28,Caucasian,1, ,p,temporar,3,3,3,4,5
R_2CZb3kdWiYtMdu7,5, ,1, ,5,3,28,White,1, ,p,temporar,6,6,6,2,0
R_1MQE2WQVF9UQkuL,2, ,1, ,5,4,28,hispanic,1, ,p,temporar,2,1,1,1,0
R_WjLpQAoNEwmuwN3,4, ,1, ,5,1,28,White,1, ,p,complete,4,1,2,3,6
R_3gY3tTpDsZWWt8Z,4, ,1, ,6,1,28,White,1, ,p,complete,4,1,1,2,7
R_1hJVgMIN9Wmw0hb,4, ,1, ,2,3,28,hispanic,1,no,v,continuo,6,4,5,3,2
R_1rIz6q1AFOqwCDB,4, ,1, ,5,1,28,Asian,1,no,v,continuo,5,6,5,3,0
R_scJjKTJvSOsSeCl,5, ,1, ,7,1,28,European American,1, ,v,contagio,0,7,7,4,0
R_2tbqUItY63bcvaZ,5, ,1, ,2,3,28,White,1,None,v,contagio,5,6,5,3,0
R_1FmO2WL8cZ9OMbu,4, ,1, ,5,2,28,White,1,I'd suggest specifying that the sliders must me moved to indicate an answer of 0 otherwise it will be considered unanswered.,v,contagio,0,4,6,3,0
R_3PSS38HW1GAlYII,7, ,1, ,2,4,28,w,1, ,v,contagio,5,1,1,1,2
R_2t3w9CRjWHwc1Y3,3, ,1, ,4,1,28,White,1, ,v,isolate,5,3,7,5,0
R_3qgjsJ7Pc8DABGC,4, ,1, ,4,3,28,white,1, ,v,partial,5,3,6,2,0
R_3IYU6sn1u6BheI0,3, ,1, ,7,1,28,Caucasian,1, ,v,partial,1,6,5,4,0
R_31SZ7HqJEW4xm87,3, ,1, ,4,1,28,white,1,thanks!,v,partial,3,4,7,4,0
R_2Sldd1VrMr9xbE9,1, ,1, ,6,5,28,white,1,n/a,v,partial,1,6,6,5,0
R_10BmaZJl53ZgYsJ,5, ,1, ,7,1,28,White,1, ,v,temporar,0,7,7,6,0
R_2D0Lj3sVNo8ACNw,5, ,1, ,4,1,28,caucasian,1,None,v,temporar,3,1,5,6,2
R_3izocPqIXMZdVct,5, ,1, ,6,1,28,native american,1, ,v,temporar,2,5,1,5,2
R_3DcDpe1R9YyXneA,3, ,1, ,4,5,28,white,1, ,v,temporar,3,0,0,5,3
R_XTmrmRAdN10aNKp,4, ,2,12,7,1,28,Latino,1,no,v,temporar,4,7,7,4,0
R_3QPJmj4pI6uj42P,3, ,1, ,3,1,28,Whte,1, ,v,temporar,3,5,5,3,1
R_2S1OtbxLzcyrqLT,4, ,1, ,6,2,28,White,1,Thank you!,v,temporar,2,3,6,0,0
R_1o26tqehsRH6B0d,4, ,1, ,4,2,28,White,1, ,v,complete,6,7,7,5,0
R_yvX9pWMYFoFwych,5, ,1, ,6,1,28,white,1, ,v,complete,1,5,7,3,0
R_2PcnVEnJmLCjuqz,5, ,1, ,3,5,28,white,1, ,v,complete,1,3,6,2,1
R_1im0sVWncK6ofU6,3, ,1, ,4,1,28,caucasian,1,none,v,complete,1,4,6,1,0
R_voX0zHWKIBWeB0J,3, ,1, ,6,1,27,White/Caucasian,1, ,p,continuo,0,0,0,3,6
R_1NtzLLNCgPE3ARn,4, ,1, ,3,1,27,White,1,First scenario unclear,p,continuo,0,0,2,2,7
R_25EngklzncekM1s,4, ,1, ,7,1,27,Hispanic,1, ,p,contagio,0,0,0,5,6
R_3t9BtAhUUqVMr4t,7, ,1, ,4,2,27,American,1, ,p,contagio,3,3,2,4,6
R_2rZ8cHLjAIL7pfy,4, ,1, ,5,2,27,white,1, ,p,contagio,2,3,2,2,5
R_1E72rNU4ZS7TKTh,5, ,1, ,4,1,27,Asian,1, ,p,isolate,3,2,3,4,7
R_1ieQXjxTYDtKB3C,5, ,1, ,2,6,27,White,1, ,p,isolate,5,3,2,2,7
R_1LzcLGlLEPv7c4X,4, ,1, ,3,4,27,White,1, ,p,isolate,4,3,4,2,3
R_3PRVvFT3UCZv2HN,4, ,1, ,4,6,27,white,1, ,p,partial,7,7,7,6,0
R_1PS2MDAtMGp9Gii,5, ,1, ,3,3,27,American,1, ,p,partial,6,7,7,4,0
R_22LI5S5nNxLZX49,4, ,1, ,5,3,27,chinese,1,no,p,partial,4,4,6,4,5
R_2EgBdxqLKojxUHr,3,n/a,1, ,5,5,27,white,1,increase the pay to a fair wage,p,partial,2,3,3,3,7
R_x6nxKGYEzPx4t2h,4, ,1, ,6,5,27,White,1, ,p,partial,2,2,2,2,6
R_2aFuMFAV3Xujo7O,6, ,1, ,5,5,27,hispanic,1,nope,p,temporar,6,4,5,3,1
R_3qlFoYYGxLpFTPa,5, ,1, ,6,1,27,White,1, ,p,temporar,2,2,2,2,6
R_AdpJmXbQOG1QCkN,2, ,1, ,4,1,27,Caucasian,1,none,p,temporar,4,0,0,1,7
R_2yrRpTeudB2YlAS,4, ,1, ,6,1,27,Dominican,1, ,p,complete,0,3,0,5,5
R_3JqPS9r20gelyUJ,5, ,1, ,6,1,27,south asian,1, ,p,complete,3,3,3,4,4
R_1IuTiw4RITCkIQe,4, ,1, ,6,1,27,White,1, ,p,complete,2,1,2,2,7
R_3dPKjp0RB6nfvdJ,3, ,1, ,4,7,27,MultiRacial,1,Thank you for the opportunity,p,complete,1,7,4,1,0
R_3hchKNxq3AZBOEk,4, ,1, ,2,2,27,Filipino,1,Nope,p,complete,2,2,2,1,4
R_3hGvaJnvABpHyGA,2, ,1, ,3,1,27,white,1, ,v,continuo,6,7,7,2,0
R_eDsLXxlaj07uGTn,2, ,1, ,4,1,27,native american,1, ,v,contagio,4,6,1,6,2
R_12aU45dOoMAi05z,3, ,1, ,4,4,27,Indian,1, ,v,contagio,3,3,4,3,3
R_3n9nckO4gk5voHk,5, ,1, ,1,4,27,Caucasian,1, ,v,contagio,2,2,4,2,2
R_3G8p0r21fT58zFD,4, ,1, ,4,4,27,White,1, ,v,isolate,2,6,5,6,1
R_xuzZqN1mKDPt2ql,3, ,1, ,7,1,27,Black,1, ,v,isolate,7,7,7,5,0
R_RqrFW8bQoORNSNj,3, ,1, ,7,1,27,Black,1, ,v,isolate, ,7,6,4,0
R_1Ic3eUxLqxC2XAk,3, ,1, ,6,1,27,White,1, ,v,isolate,4,5,5,3,0
R_3M4Z7j3pL7xAC1B,3, ,1, ,2,6,27,White/Caucasian,1, ,v,partial,1,4,6,3,0
R_yEd1hGKLJJlg1P3,4, ,1, ,6,1,27,caucasian,1,thank you,v,partial,4,3,7,5,0
R_Wx84RhODZQd6RQ5,1, ,1, ,6,1,27,white,1, ,v,partial,4,6,7,6,0
R_3Ev6nbeUA7A0IEo,3, ,1, ,6,1,27,Asian American,1, ,v,temporar, , ,7,4,0
R_pbj553zycLWgALv,7, ,1, ,2,4,27,White,1, ,v,temporar,5,4,5,4,4
R_1ilpHlPFqY1rADC,4, ,1, ,3,1,27,white,1,none,v,complete,0,3,7,4,0
R_1oosWL7z8OEScVA,2, ,1, ,4,4,27,Black,1, ,v,complete,4,5, ,3,7
R_0j230pVlAlY6bbb,3, ,1, ,3,4,26,white,1, ,p,continuo,7,7,6,7,2
R_pAxNbnrmVCooyTT,4, ,1, ,4,2,26,White,1, ,p,continuo,0,0,0,3,7
R_1NwgjwMAzR3HJdm,3, ,1, ,4,5,26,White,1,I liked how you had it set up.,p,continuo,4,2,3,2,5
R_3D736t0EvkpXzOv,3, ,1, ,4,5,26,White,1, ,p,continuo,7,3,0,1,7
R_1LHXwxNVQRO2rsv,4, ,1, ,6,2,26,White,1, ,p,contagio,4,1,0,3,7
R_1llV23n74k4g6sU,6, ,1, ,7,4,26,white,1,great task,p,isolate,5,4,4,5,0
R_1KklTmpyhaaTnT8,3, ,1, ,7,1,26,white,1, ,p,isolate,3,3,4,4,4
R_3FV5dzs8xwLcskH,4, ,1, ,5,2,26,White,1, ,p,isolate,0,1,0,3,7
R_1EdpZCWJElmwcW1,4, ,1, ,1,6,26,White,1, ,p,partial,5,4,3,2,1
R_TaY3iiubVoWnMg9,3, ,1, ,3,6,26,White,1, ,p,partial,1,5,3,2,1
R_322OhMaMkYd58g2,5, ,1, ,7,1,26,Asian,1, ,p,partial,1,1,0,0,5
R_3n75LFRQ6tWPX8Z,3, ,1, ,3,7,26,Latino,1,"Survey worked fine, no problems.",p,temporar,4,6,6,5,0
